stock_id,share_holder_company
600089,广发基金-农业银行-广发中证金融资产管理计划
600089,中欧基金-农业银行-中欧中证金融资产管理计划
600089,华夏基金-农业银行-华夏中证金融资产管理计划
600089,银华基金-农业银行-银华中证金融资产管理计划
600089,南方基金-农业银行-南方中证金融资产管理计划
600089,工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
600090,湖北同济堂投资控股有限公司
600090,新疆嘉酿投资有限公司
600090,深圳盛世建金股权投资合伙企业(有限合伙)
600090,新疆盛世信金股权投资合伙企业(有限合伙)
600090,武汉卓健投资有限公司
600090,广州汇垠健康产业投资基金企业(有限合伙)
600090,北京东方国润投资基金管理中心(有限合伙)
600090,武汉泰顺和商业投资发展有限公司
600090,建信天然投资管理有限公司
600090,西藏天然道健康投资管理有限公司
600091,正元投资有限公司
600091,包头北大明天资源科技有限公司
600091,浙江恒际实业发展有限公司
600091,池连安
600091,付永生
600091,徐开东
600091,罗威
600091,唐领
600091,陈尚军
600091,董灿
600093,云南九天投资控股集团有限公司
600093,云南省滇中产业发展集团有限责任公司
600093,云南禾溪投资有限公司
600093,云南省工业投资控股集团有限责任公司
600093,云南省国有资本运营国鼎投资有限公司
600093,北京正阳富时投资管理有限公司
600093,中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
600093,姜改莲
600093,香港中央结算有限公司
600093,吴陈发
600094,名城企业管理集团有限公司
600094,俞丽
600094,陈华云
600094,俞锦
600094,金元顺安基金-宁波银行-西部信托-大名城定增事务管理类单一资金信托计划
600094,俞培明
600094,亨通集团有限公司
600094,中国证券金融股份有限公司
600094,金鹰基金-广发银行-万向信托-万向信托-星辰4号事务管理类单一资金信托
600094,平安银行股份有限公司-中证800交易型开放式指数证券投资基金
600095,浙江新湖集团股份有限公司
600095,王恒
600095,刘亚军
600095,浙江九章资产管理有限公司-九章幻方青溪2号私募基金
600095,陈品旺
600095,卢雷
600095,许立
600095,王智敏
600095,李康瑜
600095,张宇
600096,云天化集团有限责任公司
600096,以化(上海)投资有限公司
600096,云南省投资控股集团有限公司
600096,云南省工业投资控股集团有限责任公司
600096,中国长城资产管理股份有限公司
600096,云南江磷集团股份有限公司
600096,邢西明
600096,云南铜业(集团)有限公司
600096,耿晓奇
600096,徐开东
600097,上海远洋渔业有限公司
600097,北京易诊科技发展有限公司
600097,北方国际信托股份有限公司-北方信托元宝34号单一资金信托
600097,北京纳木纳尼资产管理有限公司
600097,北京小间科技发展有限公司
600097,大连隆泰创业投资有限责任公司
600097,上海市北高新股份有限公司
600097,布谷鸟(北京)科技发展有限公司
600097,隋启海
600097,中诚信托有限责任公司-中诚同益价值精选集合资金信托计划
600098,广州国资发展控股有限公司
600098,中国长江电力股份有限公司
600098,长电资本控股有限责任公司
600098,中国证券金融股份有限公司
600098,陈在演
600098,广州发展集团股份有限公司回购专用证券账户
600098,郝垣媛
600098,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
600098,周再雄
600098,朱丽秀
600099,中国福马机械集团有限公司
600099,周宇光
600099,王玉
600099,周爽
600099,许福林
600099,宁兰英
600099,陈小娟
600099,鲍瑞
600099,张树辉
600099,李山松
600100,清华控股有限公司
600100,霍尔果斯兴融股权投资合伙企业(有限合伙)
600100,西藏伟涛电子科技有限责任公司
600100,博时基金-兴业银行-博时资本管理有限公司
600100,大连海福盛科技有限公司
600100,北京卓越汇富科技有限公司
600100,神州兆基(北京)投资基金管理有限公司
600100,北京广君宜科技有限公司
600100,紫光集团有限公司
600100,北京泰豪康富股权投资管理有限公司
600101,国网四川省电力公司
600101,遂宁兴业资产经营公司
600101,遂宁金源科技发展公司
600101,前海人寿保险股份有限公司-海利年年
600101,中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
600101,阮彩友
600101,徐国滨
600101,阮海良
600101,王极
600101,钱菊芳
600103,福建省能源集团有限责任公司
600103,福建省轻纺(控股)有限责任公司
600103,福建省盐业集团有限责任公司
600103,沈利红
600103,方怀月
600103,崔中兴
600103,中信建投基金-中信证券-中信建投基金定增10号资产管理计划
600103,福建省金皇贸易有限责任公司
600103,刘首轼
600103,叶寿江
600104,上海汽车工业(集团)总公司
600104,跃进汽车集团公司
600104,香港中央结算有限公司
600104,中国证券金融股份有限公司
600104,中海信托股份有限公司-中原股权价值1号单一资金信托
600104,中央汇金资产管理有限责任公司
600104,河北港口集团有限公司
600104,广东恒健投资控股有限公司
600104,华融汇通资产管理有限公司
600104,长江养老保险股份有限公司-员工持股计划专项养老保障管理产品
600105,永鼎集团有限公司
600105,上海东昌企业集团有限公司
600105,上海东昌广告有限公司
600105,香港中央结算有限公司
600105,华夏人寿保险股份有限公司-自有资金
600105,曾维
600105,高雅萍
600105,王正东
600105,华夏人寿保险股份有限公司-分红-个险分红
600105,天津道可明资产管理有限公司
600106,重庆国际信托股份有限公司
600106,同方国信投资控股有限公司
600106,重庆国际信托股份有限公司-兴国1号集合资金信托计划
600106,上海世兆投资管理有限公司
600106,国泰君安证券股份有限公司约定购回式证券交易专用证券账户
600106,刘春昱
600106,张宝忠
600106,阮海良
600106,张永平
600106,赵翠微
600107,湖北美尔雅集团有限公司
600107,林启锋
600107,杨振寰
600107,柯佳圻
600107,孙辉
600107,渤海证券-工商银行-渤海分级汇金3号集合资产管理计划
600107,张建华
600107,杨晓凯
600107,刘常灯
600107,王柯军
600108,甘肃省农垦集团有限责任公司
600108,甘肃省农垦资产经营有限公司
600108,中国证券金融股份有限公司
600108,朱能顺
600108,中央汇金资产管理有限责任公司
600108,衷友良
600108,徐文江
600108,庞寅
600108,广东丰伟物业管理有限公司
600108,张荣
600109,长沙涌金(集团)有限公司
600109,涌金投资控股有限公司
600109,山东通汇资本管理有限公司
600109,中国证券金融股份有限公司
600109,清华控股有限公司
600109,香港中央结算有限公司
600109,中央汇金资产管理有限责任公司
600109,中欧基金-农业银行-中欧中证金融资产管理计划
600109,中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
600109,广东宝丽华新能源股份有限公司
600110,深圳市邦民创业投资有限公司
600110,中国科学院长春应用化学科技总公司
600110,广州金融控股集团有限公司
600110,李雪红
600110,陈少普
600110,阙胜琪
600110,海南利多利经贸有限公司
600110,许高年
600110,邹世辉
600110,王彦成
600111,包头钢铁(集团)有限责任公司
600111,包钢集团-国泰君安证券-16包集EB担保及信托财产专户
600111,嘉鑫有限公司
600111,中央汇金资产管理有限责任公司
600111,香港中央结算有限公司
600111,万忠波
600111,包头市钢兴实业(集团)有限公司
600111,安洪刚
600111,张炜
600111,中国建设银行股份有限公司-国泰国证有色金属行业指数分级证券投资基金
600112,银河天成集团有限公司
600112,李陆军
600112,江国健
600112,谢皓
600112,吴卫
600112,李琦森
600112,巫进
600112,张佩仪
600112,黎伟权
600112,莫建林
600113,浙江东方集团公司
600113,胡政一
600113,胡再富
600113,官金华
600113,陈学军
600113,赵仲华
600113,朱加新
600113,夏名扬
600113,吴彩东
600113,潘时鑫
600114,睦特殊金属工业株式会社
600114,宁波金广投资股份有限公司
600114,宁波新金广投资管理有限公司
600114,东睦新材料集团股份有限公司回购专用证券账户
600114,香港中央结算有限公司
600114,兵工财务有限责任公司
600114,宁波旭弘投资管理合伙企业(有限合伙)-旭弘铭远一号私募证券投资基金
600114,全国社保基金一零七组合
600114,应伟国
600114,创金合信基金-工商银行-鹏华资产管理(深圳)有限公司
600115,中国东方航空集团有限公司
600115,HKSCC NOMINEES LIMITED
600115,上海吉道航企业管理有限公司
600115,中国航空油料集团有限公司
600115,DELTA AIR LINES INC
600115,上海励程信息技术咨询有限公司
600115,东航金控有限责任公司
600115,中国证券金融股份有限公司
600115,上海均瑶(集团)有限公司
600115,中国国有企业结构调整基金股份有限公司
600116,中国长江电力股份有限公司
600116,新华水利控股集团有限公司
600116,水利部综合开发管理中心
600116,三峡资本控股有限责任公司
600116,长电资本控股有限责任公司
600116,全国社保基金一零七组合
600116,汇天泽投资有限公司
600116,中国水务投资有限公司
600116,长江水利水电开发集团(湖北)有限公司
600116,广州市玄元投资管理有限公司-玄元科新8号私募证券投资基金
600117,西宁特殊钢集团有限责任公司
600117,青海省物产集团有限公司
600117,青海机电国有控股有限公司
600117,邓建宇
600117,国网青海省电力公司
