company_name,stock_id,stock_name,industry_name,legal_person_name,chief_name,area_name,law_office_name,stock_price,share_holder,leader
华帝股份有限公司,002035,华帝股份,家电行业,潘叶江,潘叶江,广东,北京市兰台(前海)律师事务所,8.00,"['石河子奋进股权投资普通合伙企业', '潘叶江', '米林县联动投资有限公司', '杨建辉', '中国建设银行股份有限公司-安信价值精选股票型证券投资基金', '中国工商银行股份有限公司-景顺长城精选蓝筹混合型证券投资基金', '招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金', '中国建设银行股份有限公司-中欧价值发现股票型证券投资基金', '中国农业银行股份有限公司-景顺长城核心竞争力混合型证券投资基金', '潘权枝']","['陈惠芬', '孔繁敏', '潘垣枝', '丁云龙', '周谊', '韩伟', '许细妹', '潘叶江', '梁萍华', '吴刚', '潘浩标', '仇明贵', '何淑娴', '潘垣枝', '杨建辉']"
联创电子科技股份有限公司,002036,联创电子,电子信息,韩盛龙,韩盛龙,江西,江西华邦律师事务所,6.42,"['金冠国际有限公司', '江西鑫盛投资有限公司', '雅戈尔集团股份有限公司', '英孚国际投资有限公司', '万年县吉融投资管理中心(有限合伙)', '北京泓创创业投资中心(有限合伙)', '中国工商银行-南方绩优成长股票型证券投资基金', '天津硅谷天堂鸿盛股权投资基金合伙企业(有限合伙)', '中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金', '中国农业银行股份有限公司-华安智能生活混合型证券投资基金']","['王昭扬', '罗顺根', '刘丹', '包新民', '陆繁荣', '周剑', '裴常悦', '李宁', '冯新', '陈伟', '张金隆', '陆繁荣', '饶威', '曾吉勇', '韩盛龙', '韩盛龙', '李寒辉']"
贵州久联民爆器材发展股份有限公司,002037,久联发展,化工行业,安胜杰,安胜杰,贵州,北斗星律师事务所,6.66,"['保利久联控股集团有限责任公司', '贵州盘江化工(集团)有限公司', '山东银光化工集团有限公司', '贵州乌江能源投资有限公司', '国元证券股份有限公司约定购回专用账户', '中国人民财产保险股份有限公司-传统-普通保险产品', '广东恒健资本管理有限公司', '金世旗国际控股股份有限公司', '瓮福(集团)有限责任公司', '南京理工大学']","['尚力', '张曦', '王丽春', '袁莉', '姜浩', '李立', '王新华', '江国华', '安强', '张毅', '李祥兴', '车慧', '安胜杰', '张建', '王丽春', '张曦', '郭盛', '魏彦', '魏彦', '彭文林', '廖长风', '张瑞彬']"
北京双鹭药业股份有限公司,002038,双鹭药业,医药制造,徐明波,徐明波,北京,北京市君泽君律师事务所,12.00,"['徐明波', '新乡白鹭投资集团有限公司', '中央汇金资产管理有限责任公司', '金燕', '汪滨', '中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金', '华夏基金-农业银行-华夏中证金融资产管理计划', '中欧基金-农业银行-中欧中证金融资产管理计划', '易方达基金-农业银行-易方达中证金融资产管理计划', '大成基金-农业银行-大成中证金融资产管理计划']","['徐明波', '梁淑洁', '王文新', '苏志国', '齐燕明', '陈玉林', '杨仲璠', '徐明波', '李亚军', '魏素艳', '梁淑洁', '张春雷']"
贵州黔源电力股份有限公司,002039,黔源电力,电力行业,陶云鹏,陶云鹏,贵州,北斗星律师事务所,5.97,"['中国华电集团公司', '贵州乌江水电开发有限责任公司', '长电资本控股有限责任公司', '全国社保基金六零四组合', '贵州乌江能源投资有限公司', '新疆力道广告有限公司', '宁波宁电投资发展有限公司', '王佩华', '谢竹林', '大成基金管理有限公司-社保基金1101组合']","['王强', '罗涛', '罗涛', '张瑞彬', '郑毅', '张建军', '史志卫', '曹险峰', '李正青', '毛恩涯', '王静红', '杨焱', '胡北忠', '田景武', '杨明香', '张志康', '莫非', '卢玉强', '吴元东', '陶云鹏']"
南京港股份有限公司,002040,南京港,港口水运,熊俊,熊俊,江苏,江苏致邦律师事务所,7.42,"['南京港(集团)有限公司', '上海国际港务(集团)股份有限公司', '中央汇金资产管理有限责任公司', '中信银行股份有限公司-九泰锐益定增灵活配置混合型证券投资基金', '王伟', '王怀林', '简志良', '陈肖军', '刘玉松', '黄长标']","['徐跃宗', '戴克勤', '李海光', '卢建华', '冯巧根', '曹雁', '邓基柱', '熊俊', '许滔', '向平原', '鲁运生', '解立军', '向平原', '李玉军', '陈建昌', '金存樑', '吴福民', '朱栋良', '陈明', '徐志坚']"
山东登海种业股份有限公司,002041,登海种业,农牧饲渔,王龙祥,王龙祥,山东,北京市德恒(济南)律师事务所,16.70,"['莱州市农业科学院', '李登海', '中央汇金资产管理有限责任公司', '莱州市高新投资有限责任公司', '毛丽华', '华夏基金-农业银行-华夏中证金融资产管理计划', '银华基金-农业银行-银华中证金融资产管理计划', '嘉实基金-农业银行-嘉实中证金融资产管理计划', '大成基金-农业银行-大成中证金融资产管理计划', '易方达基金-农业银行-易方达中证金融资产管理计划']","['程励', '邓丽', '潘爱玲', '王龙祥', '颜理想', '李小霞', '姜卫娟', '李玉明', '翟冬峰', '吴树科', '王敏邦', '原绍刚', '黄方亮', '唐世伟', '张锡泉', '孙爱荣', '王寰邦', '盛斋刚', '李登海', '颜理想', '宋淑娟', '程励']"
华孚时尚股份有限公司,002042,华孚时尚,化纤行业,孙伟挺,孙伟挺,安徽,北京市君泽君(上海)律师事务所,3.80,"['华孚控股有限公司', '安徽飞亚纺织有限公司', '深圳市华人投资有限公司', '金元顺安基金-兴业银行-上海爱建信托-爱建信托欣欣7号定向增发事务管理类单一资金信托', '金鹰基金-工商银行-万向信托-万向信托-星辰39号事务管理类单一资金信托', '泰达宏利基金-招商银行-长安国际信托-长安信托·华孚色纺定增单一资金信托', '招商财富-招商银行-华孚财富2号专项资产管理计划', '华孚时尚股份有限公司-第三期员工持股计划', '上海景熙资产管理有限公司-景熙-长阳9号私募证券投资基金', '泰达宏利基金-招商银行-陆家嘴信托-陆家嘴信托-鸿泰18号单一资金信托']","['程桂松', '陈卫滨', '宋晨凌', '王国友', '孙小挺', '宋晨凌', '孙伟挺', '胡永峰', '高卫东', '程桂松', '陈玲芬', '盛永月', '王国友', '孔祥云', '陈守荣', '朱翠云', '张际松', '侯瑟芳', '陈玲芬', '张正', '孙小挺']"
德华兔宝宝装饰新材股份有限公司,002043,兔宝宝,木业家具,丁鸿敏,丁鸿敏,浙江,浙江天册律师事务所,4.98,"['德华集团控股股份有限公司', '德华创业投资有限公司', '丁鸿敏', '高阳', '大连通和投资有限公司-通和富享一期投资基金', '大连通和投资有限公司-通和宏观对冲一期私募投资基金', '陆利华', '北京同创金鼎投资管理有限公司-金鼎投资价值成长9期私募证券投资基金', '陈密', '施新火']","['詹先旭', '程树伟', '丁观芬', '章剑', '王键', '韩灵丽', '陆利华', '陆利华', '刘志坤', '姚红霞', '章剑', '吴晖', '徐俊', '徐俊', '姚红霞', '王广永', '丁鸿敏']"
美年大健康产业控股股份有限公司,002044,美年健康,医疗行业,俞熔,俞熔,江苏,北京市天元律师事务所上海分所,3.55,"['上海天亿资产管理有限公司', '上海天亿实业控股集团有限公司', '上海美馨投资管理有限公司', '北京世纪长河科技集团有限公司', '云南国际信托有限公司-云南信托-云起3号集合资金信托计划', '上海维途投资中心(有限合伙)', '全国社保基金一一七组合', '香港中央结算有限公司', '上海国盛资本管理有限公司-上海国盛海通股权投资基金合伙企业(有限合伙)', '全国社保基金一零四组合']","['王佳芬', '张胜江', '韩圣群', '刘晓', '王辉', '尹建春', '边国富', '林琳', '吴琴伟', '李林', '徐可', '李俊德', '徐可', '崔岚', '宁毅', '胡瑞连', '王晓军', '刘勇', '熊芳君', '俞熔', '葛俊', '郭美玲']"
国光电器股份有限公司,002045,国光电器,电子元件,何伟成,陆宏达,广东,北京市中伦律师事务所,10.80,"['广西国光投资发展有限公司', '智度科技股份有限公司', '北京泛信壹号股权投资中心(有限合伙)', '智度集团有限公司-苏州工业园区惠真股权投资中心(有限合伙)', '拉萨经济技术开发区智恒咨询有限公司', '于浩洋', '财通基金-浦发银行-海际证券有限责任公司', '李华', '熊玲瑶', '中国国际金融香港资产管理有限公司-客户资金']","['杨流江', '肖庆', '周海昌', '张金辉', '沈肇章', '郑崖民', '周云发', '刘杰生', '陆宏达', '兰佳', '何伟成', '肖叶萍', '顾大伟', '何伟成', '古国良', '王路', '郑崖民', '魏天慧', '陈升弟', '谢守华', '肖庆']"
洛阳轴研科技股份有限公司,002046,轴研科技,机械行业,朱峰,朱峰,河南,北京市汉鼎联合律师事务所,6.39,"['中国机械工业集团有限公司', '长城(天津)股权投资基金管理有限责任公司-长城国泰-定增1号契约型私募投资基金', '国机资本控股有限公司', '孙慧明', '黄志成', '中央汇金资产管理有限责任公司', '赵新苗', '夏洪飞', '杨惠云', '刘子翔']","['陈锋', '魏锋', '邹玲', '周绍妮', '朱峰', '闫麟角', '孙振华', '陈锋', '王景华', '赵滨海', '赵祥功', '刘长华', '梁波', '许世栋', '齐军亮', '仲明振', '李鹤鹏', '李晨', '吴天西', '杨仲和']"
深圳市宝鹰建设控股集团股份有限公司,002047,宝鹰股份,装修装饰,古少波,古少波,广东,北京市中伦(深圳)律师事务所,8.60,"['古少明', '深圳市宝贤投资有限公司', '深圳市宝信投资控股有限公司', '恒大人寿保险有限公司-万能组合B', '李素玉', '赵悦', '吴俊明', '罗仕卓', '吴玉琼', '王育如']","['王晖', '吴柳青', '温林树', '高刚', '温武艳', '李昇平', '余少潜', '古朴', '古少波', '于泳波', '曾智', '刘小清', '古朴', '钟志刚', '于泳波', '叶石坚', '古少波']"
宁波华翔电子股份有限公司,002048,宁波华翔,汽车行业,周晓峰,周晓峰,浙江,上海市锦天城律师事务所,5.75,"['周晓峰', '宁波峰梅实业有限公司', '象山联众投资有限公司', '中央汇金资产管理有限责任公司', '泰康人寿保险有限责任公司-传统-普通保险产品-019L-CT001深', '王季文', '招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金', '中泰证券股份有限公司转融通担保证券明细账户', '中国建设银行股份有限公司-中欧价值发现股票型证券投资基金', '香港中央结算有限公司']","['周晓峰', '於树立', '舒荣启', '邵和敏', '杨军', '王庆军', '杨少杰', '李景华', '赵志强', '杨卫华', '朱红军', '韩铭扬']"
紫光国芯微电子股份有限公司,002049,紫光国微,电子元件,刁石京,刁石京,河北,北京君嘉律师事务所,4.78,"['西藏紫光春华投资有限公司', '同方股份有限公司', '韩军', '中央汇金资产管理有限责任公司', '共青城清晶微投资管理合伙企业(有限合伙)', '香港中央结算有限公司', '阎永江', '中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金', '张士云', '王萍']","['刁石京', '高启全', '沈立峰', '杜林虎', '王立彦', '王志华', '崔若彤', '乔志城', '王慧轩', '杨秋平', '阎立群', '陈贤', '马道杰', '马道杰', '郑铂']"
浙江三花智能控制股份有限公司,002050,三花智控,家电行业,张亚波,张亚波,浙江,浙江天册律师事务所,7.39,"['三花控股集团有限公司', '浙江三花绿能实业集团有限公司', '香港中央结算有限公司', '张亚波', '富达基金(香港)有限公司-客户资金', '新和成控股集团有限公司', '全国社保基金一一二组合', '中央汇金资产管理有限责任公司', '深圳安鹏资本创新有限公司', '全国社保基金一一一组合']","['陈笑明', '沈玉平', '张亚波', '张亚平', '王大勇', '胡凯程', '计骅', '於树立', '陈雨忠', '张少波', '翁伟峰', '王大勇', '倪晓明', '张亚波', '张道才', '俞蓥奎', '赵亚军']"
中工国际工程股份有限公司,002051,中工国际,工程建设,罗艳,罗艳,北京,北京金诚同达律师事务所,7.40,"['中国机械工业集团有限公司', '中央汇金资产管理有限责任公司', '中元国际工程设计研究院有限公司', '中证500交易型开放式指数证券投资基金', '全国社保基金一一零组合', '郭进生', '郭华容', '博时中证央企结构调整交易型开放式指数证券投资基金', '杨雅婷', '阿布达比投资局']","['王德成', '张春燕', '罗艳', '丁建', '王宇航', '王国星', '葛长银', '李海欣', '刘佳丹', '黄翠', '丁建', '史辉', '黄建洲', '李国强', '张福生', '卫建华', '刘生承']"
深圳市同洲电子股份有限公司,002052,同洲电子,通讯行业,刘灿,刘灿,广东,北京市金杜律师事务所,16.00,"['袁明', '华夏人寿保险股份有限公司-万能保险产品', '平安基金-平安银行-深圳平安大华汇通财富管理有限公司', '华夏人寿保险股份有限公司-分红-个险分红', '莫常春', '叶欣', '崔红君', '谢林平', '苗成', '中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金']","['侯颂', '陈友', '李宁远', '肖寒梅', '贺磊', '刘一平', '王红伟', '欧阳建国', '侯颂', '王洋', '袁团柱', '游道平', '潘玲曼', '刘灿']"
